# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,vader --mca btl_vader_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.28,0.00
1,1000,0.28,3.61
2,1000,0.28,7.25
4,1000,0.28,14.31
8,1000,0.28,28.60
16,1000,0.29,54.66
32,1000,0.29,109.62
64,1000,0.32,197.54
128,1000,0.38,337.72
256,1000,0.43,597.48
512,1000,0.59,870.40
1024,1000,0.68,1500.89
2048,1000,0.81,2514.83
4096,1000,1.68,2444.80
8192,1000,2.03,4028.09
16384,1000,2.50,6547.47
32768,1000,3.56,9214.19
65536,640,5.51,11888.01
131072,320,9.25,14176.75
262144,160,16.90,15514.55
524288,80,37.20,14092.08
1048576,40,99.13,10577.88
2097152,20,230.87,9083.85
4194304,10,535.89,7826.85
