# Command used - mpirun -np 2 --report-bindings --map-by socket --mca pml ucx --mca btl self,vader --mca btl_vader_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.42
2,1000,0.42,4.80
4,1000,0.42,9.62
8,1000,0.42,19.26
16,1000,0.42,38.41
32,1000,0.57,56.51
64,1000,0.59,109.29
128,1000,1.03,124.10
256,1000,1.10,232.50
512,1000,1.18,432.33
1024,1000,1.41,725.23
2048,1000,2.07,988.62
4096,1000,2.94,1394.94
8192,1000,4.65,1759.86
16384,1000,7.33,2234.40
32768,1000,12.81,2557.14
65536,640,23.93,2738.55
131072,320,44.60,2938.81
262144,160,14.85,17646.87
524288,80,26.03,20141.67
1048576,40,59.70,17564.56
2097152,20,160.64,13055.35
4194304,10,337.85,12414.77
