# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ucx --mca btl self,tcp --mca btl_tcp_if_include br0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pg-gnode001.hpc, ct1pg-gnode003.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.21,4.86
2,1000,0.21,9.73
4,1000,0.21,18.89
8,1000,0.21,38.25
16,1000,0.21,75.63
32,1000,0.25,129.86
64,1000,0.25,258.93
128,1000,0.35,370.54
256,1000,0.36,703.72
512,1000,0.45,1143.88
1024,1000,0.55,1848.32
2048,1000,0.77,2649.45
4096,1000,1.15,3575.46
8192,1000,1.90,4316.23
16384,1000,2.96,5538.63
32768,1000,4.72,6940.30
65536,640,8.09,8105.86
131072,320,14.66,8937.92
262144,160,14.05,18663.12
524288,80,25.40,20642.56
1048576,40,59.68,17571.02
2097152,20,154.95,13534.07
4194304,10,334.91,12523.82
