# Command used - mpirun -np 2 --report-bindings --map-by core --mca pml ob1 --mca btl self,tcp --mca btl_tcp_if_include ib0 ./IMB-MPI1_gcc PingPong
# Nodes used - ct1pt-tnode007.hpc, ct1pt-tnode008.hpc
# Calculated Latency = ; Calculated Bandwidth = 
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.21,0.00
1,1000,5.53,0.18
2,1000,5.54,0.36
4,1000,5.55,0.72
8,1000,5.54,1.44
16,1000,5.53,2.89
32,1000,5.55,5.76
64,1000,5.58,11.46
128,1000,5.66,22.61
256,1000,5.68,45.08
512,1000,5.72,89.55
1024,1000,6.31,162.39
2048,1000,6.14,333.39
4096,1000,7.09,577.32
8192,1000,7.62,1075.68
16384,1000,9.75,1681.08
32768,1000,16.05,2042.22
65536,640,29.73,2204.11
131072,320,39.80,3293.11
262144,160,54.79,4784.19
524288,80,87.24,6009.74
1048576,40,150.60,6962.81
2097152,20,280.10,7487.21
4194304,10,581.36,7214.59
