1	           93.996457	          93.996457 	         93.996457
1	           94.850759	          94.850759 	         94.850759
1	           94.078213	          94.078213 	         94.078213
1	           94.235313	          94.235313 	         94.235313
1	           94.279239	          94.279239 	         94.279239
1	           94.288858	          94.288858 	         94.288858
1	           94.044259	          94.044259 	         94.044259
1	           95.150015	          95.150015 	         95.150015
1	           95.105310	          95.105310 	         95.105310
1	           94.386576	          94.386576 	         94.386576
