4	           27.920391	          27.683051 	         28.155517
4	           27.948359	          27.686109 	         28.227157
4	           28.058426	          27.847509 	         28.255728
4	           28.308607	          28.061540 	         28.415508
4	           28.552773	          28.319227 	         28.732117
4	           27.713984	          27.614067 	         27.833175
4	           28.382084	          28.330824 	         28.422718
4	           27.612823	          27.490845 	         27.749704
4	           28.037350	          27.924534 	         28.218231
4	           28.470237	          28.337188 	         28.576781
