# Threadlevel provided:        3 out of        0        1        2        3
  spat_dim , proc_dim, PBC ? 
           1 -Dim Input         1200           0 T
           2 -Dim Input         1200           0 T
           3 -Dim Input         1200           0 T
#   0 Process grid   2   2   1
           0           3           2
           2           3           2
           3           3           2
           1           3           2
#   0  Allocated 2 arrays with a total of  6969.75      Mbytes 
# StartResidual    0.00000000000    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55998559500        5.55994733500        5.43145054800        5.45355028500       Residual    12019999.9905      MLUPs    310.792172115    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55654353200        5.55654149700        5.43235032100        5.45282589600       Residual    1999999.99999      MLUPs    310.984695800    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55515054600        5.55514943200        5.43159200000        5.45323054200       Residual    425925.925763      MLUPs    311.062677004    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55586107900        5.55586025600        5.43176897100        5.45324343200       Residual    126543.209842      MLUPs    311.022895538    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55754944700        5.55754769300        5.43329792300        5.45491208200       Residual    51826.1316899      MLUPs    310.928407651    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55699704200        5.55699615600        5.44497532300        5.45475059800       Residual    26702.1351013      MLUPs    310.959316145    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55817727800        5.55817570700        5.43351779300        5.45615459200       Residual    15893.9988852      MLUPs    310.893286337    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55890187900        5.55890006600        5.43472539200        5.45484334800       Residual    10378.2429891      MLUPs    310.852761501    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55550557800        5.55550387500        5.43494170700        5.45348223800       Residual    7222.26330259      MLUPs    311.042798129    
  4  Maxtime , Mintime + JacobiMi , JacobiMa    5.55619287100        5.55619143700        5.43920996700        5.45371556400       Residual    5266.18987024      MLUPs    311.004322586    
